DATETIME,OPEN,HIGH,LOW,CLOSE
2016-05-13-13:00,1.155782506,1.161561418,1.150003593,1.155782506
2016-05-13-14:00,1.155921147,1.161700753,1.150141541,1.155921147
2016-05-13-15:00,1.156059932,1.161840231,1.150279632,1.156059932
2016-05-13-16:00,1.156198861,1.161979855,1.150417866,1.156198861
2016-05-15-17:00,1.156337933,1.162119623,1.150556244,1.156337933
2016-05-15-18:00,1.15647715,1.162259536,1.150694764,1.15647715
2016-05-15-19:00,1.15661651,1.162399592,1.150833427,1.15661651
2016-05-15-20:00,1.156756013,1.162539793,1.150972233,1.156756013
2016-05-15-21:00,1.156895659,1.162680138,1.151111181,1.156895659
2016-05-15-22:00,1.157035449,1.162820626,1.151250272,1.157035449
2016-05-15-23:00,1.157175382,1.162961259,1.151389505,1.157175382
2016-05-16-00:00,1.157315457,1.163102034,1.15152888,1.157315457
2016-05-16-01:00,1.157455675,1.163242954,1.151668397,1.157455675
2016-05-16-02:00,1.157596036,1.163384016,1.151808056,1.157596036
2016-05-16-03:00,1.157736539,1.163525222,1.151947856,1.157736539
2016-05-16-04:00,1.157877184,1.16366657,1.152087798,1.157877184
2016-05-16-05:00,1.158017972,1.163808062,1.152227882,1.158017972
2016-05-16-06:00,1.158158901,1.163949696,1.152368107,1.158158901
2016-05-16-07:00,1.158299972,1.164091472,1.152508472,1.158299972
2016-05-16-08:00,1.158441185,1.164233391,1.152648979,1.158441185
2016-05-16-09:00,1.15858254,1.164375453,1.152789627,1.15858254
2016-05-16-10:00,1.158724036,1.164517656,1.152930416,1.158724036
2016-05-16-11:00,1.158865673,1.164660001,1.153071345,1.158865673
2016-05-16-12:00,1.159007451,1.164802489,1.153212414,1.159007451
2016-05-16-13:00,1.159149371,1.164945118,1.153353624,1.159149371
2016-05-16-14:00,1.159291431,1.165087888,1.153494974,1.159291431
2016-05-16-15:00,1.159433632,1.1652308,1.153636464,1.159433632
2016-05-16-16:00,1.159575973,1.165373853,1.153778093,1.159575973
2016-05-16-17:00,1.159718455,1.165517047,1.153919863,1.159718455
2016-05-16-18:00,1.159861077,1.165660383,1.154061772,1.159861077
2016-05-16-19:00,1.16000384,1.165803859,1.15420382,1.16000384
2016-05-16-20:00,1.160146742,1.165947476,1.154346008,1.160146742
2016-05-16-21:00,1.160289784,1.166091233,1.154488335,1.160289784
2016-05-16-22:00,1.160432966,1.166235131,1.154630801,1.160432966
2016-05-16-23:00,1.160576287,1.166379169,1.154773406,1.160576287
2016-05-17-00:00,1.160719748,1.166523347,1.154916149,1.160719748
2016-05-17-01:00,1.160863348,1.166667665,1.155059032,1.160863348
2016-05-17-02:00,1.161007088,1.166812123,1.155202052,1.161007088
2016-05-17-03:00,1.161150966,1.166956721,1.155345211,1.161150966
2016-05-17-04:00,1.161294983,1.167101458,1.155488508,1.161294983
2016-05-17-05:00,1.161439139,1.167246335,1.155631943,1.161439139
2016-05-17-06:00,1.161583433,1.16739135,1.155775516,1.161583433
2016-05-17-07:00,1.161727866,1.167536505,1.155919227,1.161727866
2016-05-17-08:00,1.161872437,1.167681799,1.156063075,1.161872437
2016-05-17-09:00,1.162017146,1.167827232,1.156207061,1.162017146
2016-05-17-10:00,1.162161994,1.167972803,1.156351184,1.162161994
2016-05-17-11:00,1.162306979,1.168118513,1.156495444,1.162306979
2016-05-17-12:00,1.162452101,1.168264362,1.156639841,1.162452101
2016-05-17-13:00,1.162597362,1.168410348,1.156784375,1.162597362
2016-05-17-14:00,1.162742759,1.168556473,1.156929045,1.162742759
2016-05-17-15:00,1.162888294,1.168702736,1.157073853,1.162888294
2016-05-17-16:00,1.163033966,1.168849136,1.157218796,1.163033966
2016-05-17-17:00,1.163179775,1.168995674,1.157363876,1.163179775
2016-05-17-18:00,1.163325721,1.16914235,1.157509092,1.163325721
2016-05-17-19:00,1.163471803,1.169289162,1.157654444,1.163471803
2016-05-17-20:00,1.163618022,1.169436113,1.157799932,1.163618022
2016-05-17-21:00,1.163764378,1.1695832,1.157945556,1.163764378
2016-05-17-22:00,1.16391087,1.169730424,1.158091315,1.16391087
2016-05-17-23:00,1.164057497,1.169877785,1.15823721,1.164057497
2016-05-18-00:00,1.164204261,1.170025282,1.15838324,1.164204261
2016-05-18-01:00,1.16435116,1.170172916,1.158529405,1.16435116
2016-05-18-02:00,1.164498196,1.170320686,1.158675705,1.164498196
2016-05-18-03:00,1.164645366,1.170468593,1.158822139,1.164645366
2016-05-18-04:00,1.164792672,1.170616635,1.158968709,1.164792672
2016-05-18-05:00,1.164940113,1.170764814,1.159115413,1.164940113
2016-05-18-06:00,1.16508769,1.170913128,1.159262251,1.16508769
2016-05-18-07:00,1.165235401,1.171061578,1.159409224,1.165235401
2016-05-18-08:00,1.165383247,1.171210163,1.15955633,1.165383247
2016-05-18-09:00,1.165531227,1.171358883,1.159703571,1.165531227
2016-05-18-10:00,1.165679342,1.171507739,1.159850945,1.165679342
2016-05-18-11:00,1.165827591,1.171656729,1.159998454,1.165827591
2016-05-18-12:00,1.165975975,1.171805855,1.160146095,1.165975975
2016-05-18-13:00,1.166124492,1.171955115,1.16029387,1.166124492
2016-05-18-14:00,1.166273144,1.17210451,1.160441778,1.166273144
2016-05-18-15:00,1.166421929,1.172254039,1.160589819,1.166421929
2016-05-18-16:00,1.166570848,1.172403702,1.160737993,1.166570848
2016-05-18-17:00,1.1667199,1.172553499,1.1608863,1.1667199
2016-05-18-18:00,1.166869085,1.172703431,1.16103474,1.166869085
2016-05-18-19:00,1.167018404,1.172853496,1.161183312,1.167018404
2016-05-18-20:00,1.167167855,1.173003695,1.161332016,1.167167855
2016-05-18-21:00,1.16731744,1.173154027,1.161480852,1.16731744
2016-05-18-22:00,1.167467157,1.173304492,1.161629821,1.167467157
2016-05-18-23:00,1.167617006,1.173455091,1.161778921,1.167617006
2016-05-19-00:00,1.167766988,1.173605823,1.161928153,1.167766988
2016-05-19-01:00,1.167917102,1.173756688,1.162077517,1.167917102
2016-05-19-02:00,1.168067349,1.173907685,1.162227012,1.168067349
2016-05-19-03:00,1.168217727,1.174058815,1.162376638,1.168217727
2016-05-19-04:00,1.168368237,1.174210078,1.162526396,1.168368237
2016-05-19-05:00,1.168518878,1.174361473,1.162676284,1.168518878
2016-05-19-06:00,1.168669652,1.174513,1.162826303,1.168669652
2016-05-19-07:00,1.168820556,1.174664659,1.162976453,1.168820556
2016-05-19-08:00,1.168971592,1.17481645,1.163126734,1.168971592
2016-05-19-09:00,1.169122758,1.174968372,1.163277144,1.169122758
2016-05-19-10:00,1.169274056,1.175120426,1.163427685,1.169274056
2016-05-19-11:00,1.169425484,1.175272611,1.163578357,1.169425484
2016-05-19-12:00,1.169577043,1.175424928,1.163729158,1.169577043
2016-05-19-13:00,1.169728732,1.175577376,1.163880088,1.169728732
2016-05-19-14:00,1.169880552,1.175729954,1.164031149,1.169880552
2016-05-19-15:00,1.170032501,1.175882664,1.164182339,1.170032501
2016-05-19-16:00,1.170184581,1.176035504,1.164333658,1.170184581
2016-05-19-17:00,1.17033679,1.176188474,1.164485106,1.17033679
2016-05-19-18:00,1.170489129,1.176341575,1.164636684,1.170489129
2016-05-19-19:00,1.170641598,1.176494806,1.16478839,1.170641598
2016-05-19-20:00,1.170794196,1.176648167,1.164940225,1.170794196
2016-05-19-21:00,1.170946923,1.176801658,1.165092188,1.170946923
2016-05-19-22:00,1.171099779,1.176955278,1.16524428,1.171099779
2016-05-19-23:00,1.171252764,1.177109028,1.1653965,1.171252764
2016-05-20-00:00,1.171405878,1.177262907,1.165548849,1.171405878
2016-05-20-01:00,1.17155912,1.177416916,1.165701325,1.17155912
2016-05-20-02:00,1.171712491,1.177571054,1.165853929,1.171712491
2016-05-20-03:00,1.171865991,1.17772532,1.166006661,1.171865991
2016-05-20-04:00,1.172019618,1.177879716,1.16615952,1.172019618
2016-05-20-05:00,1.172173373,1.17803424,1.166312506,1.172173373
2016-05-20-06:00,1.172327256,1.178188893,1.16646562,1.172327256
2016-05-20-07:00,1.172481267,1.178343673,1.166618861,1.172481267
2016-05-20-08:00,1.172635405,1.178498582,1.166772228,1.172635405
2016-05-20-09:00,1.172789671,1.178653619,1.166925723,1.172789671
2016-05-20-10:00,1.172944064,1.178808784,1.167079344,1.172944064
2016-05-20-11:00,1.173098584,1.178964077,1.167233091,1.173098584
2016-05-20-12:00,1.173253231,1.179119497,1.167386964,1.173253231
2016-05-20-13:00,1.173408004,1.179275044,1.167540964,1.173408004
2016-05-20-14:00,1.173562904,1.179430719,1.16769509,1.173562904
2016-05-20-15:00,1.173717931,1.179586521,1.167849341,1.173717931
2016-05-20-16:00,1.173873084,1.179742449,1.168003718,1.173873084
2016-05-22-17:00,1.174028363,1.179898505,1.168158221,1.174028363
2016-05-22-18:00,1.174183768,1.180054687,1.168312849,1.174183768
2016-05-22-19:00,1.174339299,1.180210995,1.168467602,1.174339299
2016-05-22-20:00,1.174494955,1.18036743,1.16862248,1.174494955
2016-05-22-21:00,1.174650737,1.180523991,1.168777483,1.174650737
2016-05-22-22:00,1.174806644,1.180680678,1.168932611,1.174806644
2016-05-22-23:00,1.174962677,1.18083749,1.169087864,1.174962677
2016-05-23-00:00,1.175118835,1.180994429,1.16924324,1.175118835
2016-05-23-01:00,1.175275117,1.181151493,1.169398741,1.175275117
2016-05-23-02:00,1.175431524,1.181308682,1.169554367,1.175431524
2016-05-23-03:00,1.175588056,1.181465996,1.169710116,1.175588056
2016-05-23-04:00,1.175744712,1.181623436,1.169865988,1.175744712
2016-05-23-05:00,1.175901492,1.181781,1.170021985,1.175901492
2016-05-23-06:00,1.176058397,1.181938689,1.170178105,1.176058397
2016-05-23-07:00,1.176215425,1.182096502,1.170334348,1.176215425
2016-05-23-08:00,1.176372578,1.18225444,1.170490715,1.176372578
2016-05-23-09:00,1.176529853,1.182412503,1.170647204,1.176529853
2016-05-23-10:00,1.176687253,1.182570689,1.170803816,1.176687253
2016-05-23-11:00,1.176844775,1.182728999,1.170960551,1.176844775
2016-05-23-12:00,1.177002421,1.182887433,1.171117409,1.177002421
2016-05-23-13:00,1.17716019,1.183045991,1.171274389,1.17716019
2016-05-23-14:00,1.177318082,1.183204672,1.171431491,1.177318082
2016-05-23-15:00,1.177476096,1.183363476,1.171588715,1.177476096
2016-05-23-16:00,1.177634233,1.183522404,1.171746062,1.177634233
2016-05-23-17:00,1.177792492,1.183681454,1.171903529,1.177792492
2016-05-23-18:00,1.177950873,1.183840628,1.172061119,1.177950873
2016-05-23-19:00,1.178109377,1.183999924,1.17221883,1.178109377
2016-05-23-20:00,1.178268002,1.184159342,1.172376662,1.178268002
2016-05-23-21:00,1.178426749,1.184318883,1.172534615,1.178426749
2016-05-23-22:00,1.178585618,1.184478546,1.17269269,1.178585618
2016-05-23-23:00,1.178744608,1.184638331,1.172850885,1.178744608
2016-05-24-00:00,1.178903719,1.184798238,1.173009201,1.178903719
2016-05-24-01:00,1.179062952,1.184958266,1.173167637,1.179062952
2016-05-24-02:00,1.179222305,1.185118416,1.173326193,1.179222305
2016-05-24-03:00,1.179381779,1.185278688,1.17348487,1.179381779
2016-05-24-04:00,1.179541374,1.185439081,1.173643667,1.179541374
2016-05-24-05:00,1.179701089,1.185599594,1.173802584,1.179701089
2016-05-24-06:00,1.179860924,1.185760229,1.17396162,1.179860924
2016-05-24-07:00,1.18002088,1.185920985,1.174120776,1.18002088
2016-05-24-08:00,1.180180956,1.186081861,1.174280051,1.180180956
2016-05-24-09:00,1.180341151,1.186242857,1.174439445,1.180341151
2016-05-24-10:00,1.180501466,1.186403974,1.174598959,1.180501466
2016-05-24-11:00,1.180661901,1.18656521,1.174758591,1.180661901
2016-05-24-12:00,1.180822455,1.186726567,1.174918343,1.180822455
2016-05-24-13:00,1.180983128,1.186888044,1.175078212,1.180983128
2016-05-24-14:00,1.18114392,1.18704964,1.1752382,1.18114392
2016-05-24-15:00,1.181304831,1.187211355,1.175398307,1.181304831
2016-05-24-16:00,1.181465861,1.18737319,1.175558531,1.181465861
2016-05-24-17:00,1.181627009,1.187535144,1.175718874,1.181627009
2016-05-24-18:00,1.181788276,1.187697217,1.175879334,1.181788276
2016-05-24-19:00,1.18194966,1.187859409,1.176039912,1.18194966
2016-05-24-20:00,1.182111163,1.188021719,1.176200607,1.182111163
2016-05-24-21:00,1.182272784,1.188184148,1.17636142,1.182272784
2016-05-24-22:00,1.182434522,1.188346695,1.17652235,1.182434522
2016-05-24-23:00,1.182596378,1.18850936,1.176683397,1.182596378
2016-05-25-00:00,1.182758352,1.188672144,1.17684456,1.182758352
2016-05-25-01:00,1.182920443,1.188835045,1.17700584,1.182920443
2016-05-25-02:00,1.18308265,1.188998064,1.177167237,1.18308265
2016-05-25-03:00,1.183244975,1.1891612,1.17732875,1.183244975
2016-05-25-04:00,1.183407416,1.189324453,1.177490379,1.183407416
2016-05-25-05:00,1.183569974,1.189487824,1.177652125,1.183569974
2016-05-25-06:00,1.183732649,1.189651312,1.177813986,1.183732649
2016-05-25-07:00,1.18389544,1.189814917,1.177975962,1.18389544
2016-05-25-08:00,1.184058346,1.189978638,1.178138055,1.184058346
2016-05-25-09:00,1.184221369,1.190142476,1.178300262,1.184221369
2016-05-25-10:00,1.184384508,1.19030643,1.178462585,1.184384508
2016-05-25-11:00,1.184547762,1.190470501,1.178625023,1.184547762
2016-05-25-12:00,1.184711131,1.190634687,1.178787576,1.184711131
2016-05-25-13:00,1.184874616,1.190798989,1.178950243,1.184874616
2016-05-25-14:00,1.185038216,1.190963407,1.179113025,1.185038216
2016-05-25-15:00,1.185201931,1.191127941,1.179275922,1.185201931
2016-05-25-16:00,1.185365761,1.19129259,1.179438932,1.185365761
2016-05-25-17:00,1.185529706,1.191457354,1.179602057,1.185529706
2016-05-25-18:00,1.185693764,1.191622233,1.179765296,1.185693764
2016-05-25-19:00,1.185857938,1.191787227,1.179928648,1.185857938
2016-05-25-20:00,1.186022225,1.191952336,1.180092114,1.186022225
2016-05-25-21:00,1.186186626,1.192117559,1.180255693,1.186186626
2016-05-25-22:00,1.186351141,1.192282897,1.180419386,1.186351141
2016-05-25-23:00,1.18651577,1.192448349,1.180583191,1.18651577
2016-05-26-00:00,1.186680513,1.192613915,1.18074711,1.186680513
2016-05-26-01:00,1.186845368,1.192779595,1.180911141,1.186845368
2016-05-26-02:00,1.187010337,1.192945389,1.181075285,1.187010337
2016-05-26-03:00,1.187175419,1.193111296,1.181239541,1.187175419
2016-05-26-04:00,1.187340613,1.193277316,1.18140391,1.187340613
2016-05-26-05:00,1.18750592,1.19344345,1.181568391,1.18750592
2016-05-26-06:00,1.18767134,1.193609697,1.181732983,1.18767134
2016-05-26-07:00,1.187836872,1.193776056,1.181897688,1.187836872
2016-05-26-08:00,1.188002516,1.193942529,1.182062504,1.188002516
2016-05-26-09:00,1.188168272,1.194109114,1.182227431,1.188168272
2016-05-26-10:00,1.18833414,1.194275811,1.18239247,1.18833414
2016-05-26-11:00,1.18850012,1.194442621,1.18255762,1.18850012
2016-05-26-12:00,1.188666211,1.194609542,1.18272288,1.188666211
2016-05-26-13:00,1.188832414,1.194776576,1.182888252,1.188832414
2016-05-26-14:00,1.188998728,1.194943721,1.183053734,1.188998728
2016-05-26-15:00,1.189165152,1.195110978,1.183219326,1.189165152
2016-05-26-16:00,1.189331688,1.195278346,1.183385029,1.189331688
2016-05-26-17:00,1.189498334,1.195445826,1.183550842,1.189498334
2016-05-26-18:00,1.189665091,1.195613416,1.183716765,1.189665091
2016-05-26-19:00,1.189831958,1.195781118,1.183882798,1.189831958
2016-05-26-20:00,1.189998935,1.19594893,1.18404894,1.189998935
2016-05-26-21:00,1.190166022,1.196116852,1.184215192,1.190166022
2016-05-26-22:00,1.190333219,1.196284885,1.184381553,1.190333219
2016-05-26-23:00,1.190500526,1.196453028,1.184548023,1.190500526
2016-05-27-00:00,1.190667942,1.196621282,1.184714602,1.190667942
2016-05-27-01:00,1.190835468,1.196789645,1.18488129,1.190835468
2016-05-27-02:00,1.191003102,1.196958118,1.185048087,1.191003102
2016-05-27-03:00,1.191170846,1.1971267,1.185214992,1.191170846
2016-05-27-04:00,1.191338699,1.197295392,1.185382005,1.191338699
2016-05-27-05:00,1.19150666,1.197464193,1.185549126,1.19150666
2016-05-27-06:00,1.191674729,1.197633103,1.185716356,1.191674729
2016-05-27-07:00,1.191842907,1.197802122,1.185883693,1.191842907
2016-05-27-08:00,1.192011194,1.19797125,1.186051138,1.192011194
2016-05-27-09:00,1.192179588,1.198140486,1.18621869,1.192179588
2016-05-27-10:00,1.19234809,1.19830983,1.186386349,1.19234809
2016-05-27-11:00,1.192516699,1.198479283,1.186554116,1.192516699
2016-05-27-12:00,1.192685416,1.198648843,1.186721989,1.192685416
2016-05-27-13:00,1.192854241,1.198818512,1.18688997,1.192854241
2016-05-27-14:00,1.193023172,1.198988288,1.187058057,1.193023172
2016-05-27-15:00,1.193192211,1.199158172,1.18722625,1.193192211
2016-05-27-16:00,1.193361356,1.199328163,1.18739455,1.193361356
2016-05-29-17:00,1.193530608,1.199498261,1.187562955,1.193530608
2016-05-29-18:00,1.193699967,1.199668467,1.187731467,1.193699967
2016-05-29-19:00,1.193869431,1.199838779,1.187900084,1.193869431
2016-05-29-20:00,1.194039002,1.200009197,1.188068807,1.194039002
2016-05-29-21:00,1.194208679,1.200179723,1.188237636,1.194208679
2016-05-29-22:00,1.194378462,1.200350354,1.18840657,1.194378462
2016-05-29-23:00,1.19454835,1.200521092,1.188575608,1.19454835
2016-05-30-00:00,1.194718344,1.200691936,1.188744752,1.194718344
2016-05-30-01:00,1.194888443,1.200862885,1.188914001,1.194888443
2016-05-30-02:00,1.195058647,1.20103394,1.189083354,1.195058647
2016-05-30-03:00,1.195228956,1.201205101,1.189252811,1.195228956
2016-05-30-04:00,1.19539937,1.201376367,1.189422373,1.19539937
2016-05-30-05:00,1.195569888,1.201547738,1.189592039,1.195569888
2016-05-30-06:00,1.195740511,1.201719214,1.189761809,1.195740511
2016-05-30-07:00,1.195911238,1.201890794,1.189931682,1.195911238
2016-05-30-08:00,1.196082069,1.20206248,1.190101659,1.196082069
2016-05-30-09:00,1.196253005,1.20223427,1.19027174,1.196253005
2016-05-30-10:00,1.196424043,1.202406164,1.190441923,1.196424043
2016-05-30-11:00,1.196595186,1.202578162,1.19061221,1.196595186
2016-05-30-12:00,1.196766432,1.202750264,1.1907826,1.196766432
2016-05-30-13:00,1.196937781,1.20292247,1.190953092,1.196937781
2016-05-30-14:00,1.197109233,1.203094779,1.191123687,1.197109233
2016-05-30-15:00,1.197280788,1.203267192,1.191294384,1.197280788
2016-05-30-16:00,1.197452446,1.203439708,1.191465183,1.197452446
2016-05-30-17:00,1.197624206,1.203612327,1.191636085,1.197624206
2016-05-30-18:00,1.197796069,1.203785049,1.191807088,1.197796069
2016-05-30-19:00,1.197968034,1.203957874,1.191978193,1.197968034
2016-05-30-20:00,1.1981401,1.204130801,1.1921494,1.1981401
2016-05-30-21:00,1.198312269,1.204303831,1.192320708,1.198312269
2016-05-30-22:00,1.19848454,1.204476962,1.192492117,1.19848454
2016-05-30-23:00,1.198656912,1.204650196,1.192663627,1.198656912
2016-05-31-00:00,1.198829385,1.204823532,1.192835238,1.198829385
2016-05-31-01:00,1.199001959,1.204996969,1.19300695,1.199001959
2016-05-31-02:00,1.199174635,1.205170508,1.193178762,1.199174635
2016-05-31-03:00,1.199347411,1.205344148,1.193350674,1.199347411
2016-05-31-04:00,1.199520288,1.20551789,1.193522687,1.199520288
2016-05-31-05:00,1.199693266,1.205691732,1.193694799,1.199693266
2016-05-31-06:00,1.199866343,1.205865675,1.193867012,1.199866343
2016-05-31-07:00,1.200039521,1.206039719,1.194039324,1.200039521
2016-05-31-08:00,1.200212799,1.206213863,1.194211735,1.200212799
2016-05-31-09:00,1.200386177,1.206388108,1.194384246,1.200386177
2016-05-31-10:00,1.200559654,1.206562452,1.194556856,1.200559654
2016-05-31-11:00,1.200733231,1.206736897,1.194729565,1.200733231
2016-05-31-12:00,1.200906907,1.206911441,1.194902372,1.200906907
2016-05-31-13:00,1.201080682,1.207086085,1.195075278,1.201080682
2016-05-31-14:00,1.201254556,1.207260828,1.195248283,1.201254556
2016-05-31-15:00,1.201428528,1.207435671,1.195421386,1.201428528
2016-05-31-16:00,1.2016026,1.207610613,1.195594587,1.2016026
2016-05-31-17:00,1.201776769,1.207785653,1.195767885,1.201776769
2016-05-31-18:00,1.201951037,1.207960792,1.195941282,1.201951037
2016-05-31-19:00,1.202125403,1.20813603,1.196114776,1.202125403
2016-05-31-20:00,1.202299867,1.208311366,1.196288368,1.202299867
2016-05-31-21:00,1.202474429,1.208486801,1.196462056,1.202474429
2016-05-31-22:00,1.202649088,1.208662333,1.196635842,1.202649088
2016-05-31-23:00,1.202823844,1.208837963,1.196809725,1.202823844
